order_id,zone,merchant_name,assigned,assigned_driver_id,assigned_driver_name,offer_amount,effective_pay_per_mile,total_economic_miles,total_minutes,status,reason,zone_pressure_multiplier
ORD-001057,northland,Starbucks,True,DRV-0017,Driver 17,28.09,3.7,7.59,27.02,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001058,northland,Chipotle,True,DRV-0017,Driver 17,25.82,5.26,4.91,30.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001059,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,48.52,4.65,10.43,32.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001060,short_north,Wendy's,True,DRV-0131,Driver 131,41.63,4.83,8.62,31.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001061,clintonville,Taco Bell,True,DRV-0064,Driver 64,27.22,5.93,4.59,39.22,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001062,dublin_edge,Ritzy's,True,DRV-0108,Driver 108,40.46,4.24,9.54,26.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001063,short_north,Wendy's,True,DRV-0131,Driver 131,27.44,5.62,4.88,24.94,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001064,dublin_edge,Pizza Hut,True,DRV-0108,Driver 108,45.38,4.82,9.42,43.6,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001065,worthington,Wendy's,True,DRV-0108,Driver 108,36.17,5.87,6.16,37.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001066,northland,Kroger,True,DRV-0017,Driver 17,32.02,4.45,7.19,19.67,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001067,dublin_edge,Taco Bell,True,DRV-0108,Driver 108,39.37,4.81,8.18,35.68,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001068,osu,Chipotle,True,DRV-0007,Driver 7,29.4,5.04,5.83,19.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001069,clintonville,Taco Bell,True,DRV-0064,Driver 64,30.1,4.12,7.3,24.22,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001070,clintonville,Ritzy's,True,DRV-0064,Driver 64,21.23,5.98,3.55,34.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001071,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,42.35,4.5,9.42,33.61,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001072,beechwold,Kroger,True,DRV-0139,Driver 139,37.34,5.28,7.07,30.83,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001073,osu,Kroger,True,DRV-0007,Driver 7,31.66,6.94,4.56,36.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001074,short_north,Kroger,True,DRV-0131,Driver 131,37.79,5.43,6.96,34.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001075,short_north,Starbucks,True,DRV-0131,Driver 131,31.99,5.3,6.04,26.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001076,worthington,McDonald's,True,DRV-0108,Driver 108,36.04,5.49,6.57,27.02,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001077,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,28.43,4.96,5.73,28.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001078,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,38.94,6.23,6.25,38.18,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001079,short_north,Starbucks,True,DRV-0131,Driver 131,24.85,5.14,4.83,21.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001080,clintonville,Pizza Hut,True,DRV-0064,Driver 64,37.71,4.85,7.78,38.53,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001081,beechwold,Chipotle,True,DRV-0139,Driver 139,34.96,5.15,6.79,22.9,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001082,short_north,Starbucks,True,DRV-0131,Driver 131,32.11,4.98,6.45,34.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001083,osu,Wendy's,True,DRV-0007,Driver 7,37.44,6.52,5.74,41.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001084,osu,Starbucks,True,DRV-0007,Driver 7,40.9,4.36,9.39,24.7,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001085,northland,Wendy's,True,DRV-0017,Driver 17,29.37,5.49,5.35,32.7,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001086,clintonville,Taco Bell,True,DRV-0064,Driver 64,26.01,5.35,4.86,28.61,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001087,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,30.67,7.78,3.94,41.88,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001088,beechwold,Kroger,True,DRV-0139,Driver 139,30.13,6.3,4.78,33.84,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001089,short_north,Taco Bell,True,DRV-0131,Driver 131,34.53,6.77,5.1,25.86,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001090,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,39.24,5.08,7.73,20.82,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001091,northland,McDonald's,True,DRV-0017,Driver 17,28.23,4.64,6.09,23.4,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001092,osu,Taco Bell,True,DRV-0007,Driver 7,31.65,4.83,6.55,21.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001093,clintonville,Pizza Hut,True,DRV-0064,Driver 64,27.72,3.7,7.49,28.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001094,clintonville,McDonald's,True,DRV-0064,Driver 64,29.17,7.05,4.14,37.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001095,clintonville,McDonald's,True,DRV-0064,Driver 64,26.55,5.41,4.91,35.22,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001096,northland,Awadh India Restaurant,True,DRV-0017,Driver 17,29.58,5.44,5.44,27.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001097,beechwold,Kroger,True,DRV-0139,Driver 139,39.81,5.71,6.97,32.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001098,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,27.5,6.93,3.97,39.23,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001099,worthington,Pizza Hut,True,DRV-0108,Driver 108,39.16,5.06,7.74,29.56,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001100,clintonville,McDonald's,True,DRV-0064,Driver 64,27.44,4.36,6.29,31.83,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001101,northland,McDonald's,True,DRV-0017,Driver 17,45.07,4.83,9.34,37.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001102,ua_edge,Kroger,True,DRV-0034,Driver 34,29.87,6.54,4.57,31.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001103,beechwold,Pizza Hut,True,DRV-0139,Driver 139,25.0,4.43,5.64,28.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001104,worthington,Ritzy's,True,DRV-0108,Driver 108,40.29,5.81,6.94,26.12,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001105,northland,Taco Bell,True,DRV-0017,Driver 17,21.26,6.02,3.53,23.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001106,ua_edge,Pizza Hut,True,DRV-0034,Driver 34,36.94,5.59,6.61,26.63,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001107,ua_edge,Pizza Hut,True,DRV-0034,Driver 34,46.92,5.28,8.89,43.09,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001108,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,31.18,7.5,4.16,45.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001109,short_north,Kroger,True,DRV-0131,Driver 131,41.23,4.78,8.63,34.51,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001110,short_north,Chipotle,True,DRV-0131,Driver 131,29.99,6.74,4.45,23.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001111,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,31.76,5.15,6.17,26.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001112,ua_edge,Pizza Hut,True,DRV-0034,Driver 34,40.01,6.65,6.02,36.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001113,beechwold,Kroger,True,DRV-0139,Driver 139,34.1,5.34,6.38,24.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001114,ua_edge,Ritzy's,True,DRV-0034,Driver 34,41.95,5.75,7.29,35.94,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001115,short_north,Taco Bell,True,DRV-0131,Driver 131,31.81,5.2,6.12,27.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001116,worthington,Taco Bell,True,DRV-0108,Driver 108,43.29,6.11,7.09,31.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001117,short_north,Wendy's,True,DRV-0131,Driver 131,29.11,5.8,5.02,25.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001118,short_north,Ritzy's,True,DRV-0131,Driver 131,46.5,6.18,7.52,29.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001119,dublin_edge,Chipotle,True,DRV-0108,Driver 108,36.95,4.56,8.1,39.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001120,dublin_edge,Pizza Hut,True,DRV-0108,Driver 108,32.2,5.77,5.58,33.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001121,worthington,McDonald's,True,DRV-0108,Driver 108,28.83,5.41,5.33,29.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001122,worthington,Taco Bell,True,DRV-0108,Driver 108,42.38,6.11,6.94,44.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001123,osu,Taco Bell,True,DRV-0007,Driver 7,47.59,4.34,10.97,33.77,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001124,osu,Taco Bell,True,DRV-0007,Driver 7,35.15,5.02,7.0,32.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001125,worthington,Chipotle,True,DRV-0108,Driver 108,34.09,6.41,5.32,29.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001126,beechwold,Pizza Hut,True,DRV-0139,Driver 139,23.17,7.24,3.2,43.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001127,short_north,McDonald's,True,DRV-0131,Driver 131,23.67,7.02,3.37,30.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001128,northland,Chipotle,True,DRV-0017,Driver 17,34.1,5.32,6.41,26.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001129,northland,Wendy's,True,DRV-0017,Driver 17,31.43,5.35,5.87,22.37,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001130,ua_edge,McDonald's,True,DRV-0034,Driver 34,29.67,5.93,5.0,21.82,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001131,worthington,Pizza Hut,True,DRV-0108,Driver 108,48.8,6.1,8.0,22.31,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001132,dublin_edge,Wendy's,True,DRV-0108,Driver 108,29.76,5.32,5.59,29.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001133,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,26.92,4.59,5.87,27.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001134,northland,Taco Bell,True,DRV-0017,Driver 17,44.76,4.89,9.16,41.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001135,dublin_edge,Chipotle,True,DRV-0108,Driver 108,35.32,6.34,5.57,19.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001136,worthington,Taco Bell,True,DRV-0108,Driver 108,44.52,5.74,7.76,24.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001137,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,35.27,5.28,6.68,33.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001138,osu,Wendy's,True,DRV-0007,Driver 7,31.88,7.3,4.37,26.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001139,ua_edge,McDonald's,True,DRV-0034,Driver 34,44.21,4.75,9.31,29.68,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001140,clintonville,Pizza Hut,True,DRV-0064,Driver 64,32.56,5.96,5.46,34.17,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001141,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,40.18,5.34,7.53,33.03,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001142,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,31.63,3.87,8.17,29.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001143,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,42.16,5.39,7.82,26.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001144,dublin_edge,Awadh India Restaurant,True,DRV-0108,Driver 108,42.45,4.66,9.11,39.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001145,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,24.74,5.41,4.57,19.32,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001146,clintonville,Starbucks,True,DRV-0064,Driver 64,37.71,4.88,7.73,35.4,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001147,worthington,Starbucks,True,DRV-0108,Driver 108,43.52,5.27,8.26,37.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001148,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,42.62,5.37,7.94,36.92,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001149,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,40.45,4.34,9.32,38.71,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001150,osu,Pizza Hut,True,DRV-0007,Driver 7,44.31,5.09,8.7,30.97,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001151,dublin_edge,Starbucks,True,DRV-0108,Driver 108,37.26,4.23,8.81,29.72,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001152,short_north,Ritzy's,True,DRV-0131,Driver 131,50.09,5.44,9.21,28.51,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001153,osu,Taco Bell,True,DRV-0007,Driver 7,37.29,5.21,7.16,22.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001154,beechwold,McDonald's,True,DRV-0139,Driver 139,39.56,4.71,8.4,35.93,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001155,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,51.04,4.92,10.38,32.92,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001156,worthington,Ritzy's,True,DRV-0108,Driver 108,37.39,5.75,6.5,28.37,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001157,clintonville,Wendy's,True,DRV-0064,Driver 64,42.75,4.76,8.98,29.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001158,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,38.91,5.94,6.55,26.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001159,worthington,Kroger,True,DRV-0108,Driver 108,27.77,6.86,4.05,20.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001160,osu,Chipotle,True,DRV-0007,Driver 7,31.96,5.77,5.54,42.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001161,clintonville,Chipotle,True,DRV-0064,Driver 64,31.13,3.39,9.18,23.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001162,ua_edge,Kroger,True,DRV-0034,Driver 34,32.91,5.15,6.39,26.67,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001163,short_north,McDonald's,True,DRV-0131,Driver 131,33.73,5.89,5.73,40.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001164,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,25.68,9.73,2.64,35.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001165,northland,Chipotle,True,DRV-0017,Driver 17,38.82,4.16,9.34,31.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001166,short_north,Taco Bell,True,DRV-0131,Driver 131,50.58,5.83,8.67,38.58,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001167,worthington,Kroger,True,DRV-0108,Driver 108,46.79,5.04,9.28,36.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001168,short_north,Starbucks,True,DRV-0131,Driver 131,35.02,5.08,6.9,36.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001169,clintonville,Chipotle,True,DRV-0064,Driver 64,27.76,5.96,4.66,33.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001170,worthington,McDonald's,True,DRV-0108,Driver 108,34.17,5.23,6.53,28.82,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001171,northland,Taco Bell,True,DRV-0017,Driver 17,27.27,6.97,3.91,30.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001172,clintonville,Chipotle,True,DRV-0064,Driver 64,34.17,4.26,8.03,34.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001173,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,34.48,5.23,6.59,21.8,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001174,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,29.94,5.32,5.63,33.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001175,clintonville,Ritzy's,True,DRV-0064,Driver 64,33.64,4.89,6.88,18.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001176,northland,Ritzy's,True,DRV-0017,Driver 17,23.86,4.54,5.26,27.73,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001177,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,45.55,5.75,7.92,39.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001178,worthington,Kroger,True,DRV-0108,Driver 108,28.28,7.14,3.96,40.72,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001179,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,35.84,4.21,8.51,29.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001180,northland,Awadh India Restaurant,True,DRV-0017,Driver 17,24.13,6.24,3.87,36.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001181,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,32.05,6.51,4.92,40.79,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001182,osu,Chipotle,True,DRV-0007,Driver 7,32.68,4.76,6.86,31.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001183,osu,McDonald's,True,DRV-0007,Driver 7,48.02,6.09,7.88,29.23,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001184,northland,Ritzy's,True,DRV-0017,Driver 17,23.62,6.18,3.82,28.6,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001185,osu,Kroger,True,DRV-0007,Driver 7,36.59,5.05,7.25,24.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001186,osu,Wendy's,True,DRV-0007,Driver 7,30.48,4.92,6.19,31.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001187,worthington,Chipotle,True,DRV-0108,Driver 108,39.89,4.7,8.48,31.51,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001188,osu,Pizza Hut,True,DRV-0007,Driver 7,32.94,4.9,6.72,23.15,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001189,dublin_edge,McDonald's,True,DRV-0108,Driver 108,34.42,4.72,7.29,22.4,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001190,osu,Kroger,True,DRV-0007,Driver 7,35.57,5.7,6.24,43.1,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001191,northland,Pizza Hut,True,DRV-0017,Driver 17,29.19,6.87,4.25,37.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001192,beechwold,Iron Grill BBQ & Breakfast,True,DRV-0139,Driver 139,42.0,5.62,7.47,30.78,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001193,ua_edge,Awadh India Restaurant,True,DRV-0034,Driver 34,32.92,5.16,6.38,31.61,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001194,short_north,Kroger,True,DRV-0131,Driver 131,36.42,4.43,8.22,24.8,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001195,osu,Wendy's,True,DRV-0007,Driver 7,22.68,6.65,3.41,20.4,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001196,worthington,McDonald's,True,DRV-0108,Driver 108,47.08,6.41,7.35,37.35,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001197,short_north,Wendy's,True,DRV-0131,Driver 131,44.82,5.94,7.55,39.3,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001198,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,28.57,5.07,5.64,27.65,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001199,clintonville,Ritzy's,True,DRV-0064,Driver 64,29.74,4.72,6.3,29.96,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001200,worthington,Taco Bell,True,DRV-0108,Driver 108,34.99,7.88,4.44,27.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-001201,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,37.89,6.26,6.05,39.01,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
